timestamp,text,sentiment,stock_mentions,source,hour_of_day,day_of_week,is_market_open
2024-12-02 04:49:28+00:00,index option lovers ❤️❤️ buy banknifty 52500 ce above 620 trg 800-1000 sl paid,Neutral,nifty,Telegram,4,Monday,0
2024-12-02 02:53:07+00:00,good morning,Positive,None,Telegram,2,Monday,0
2024-11-30 10:56:24+00:00,one more smart traders join our paid services those want to join message here,Positive,None,Telegram,10,Saturday,1
2024-11-30 06:53:08+00:00,one more smart traders join our paid services those want to join message here,Positive,None,Telegram,6,Saturday,0
2024-11-30 06:52:41+00:00,4.75 lacs+++ profit booked with personal guidance on whatsapp join now,Neutral,None,Telegram,6,Saturday,0
2024-11-30 03:57:49+00:00,good morning,Positive,None,Telegram,3,Saturday,0
2024-11-29 10:08:47+00:00,4.75 lacs ++++ profit booked,Neutral,None,Telegram,10,Friday,1
2024-11-29 10:06:19+00:00,hero zero index option lovers ❤️❤️ buy sensex 79600 ce above 160 trg 250-350-500 sl 70 update 1 -- 210 trg 1 -- 250 high -- 340 1.8l++ profit running on just 1000 quantity can see investment more then double in single trade,Positive,sensex,Telegram,10,Friday,1
2024-11-29 10:06:19+00:00,hero zero index option lovers ❤️❤️ buy sensex 79600 ce above 160 trg 250-350-500 sl 70 update 1 -- 190 update 2 -- 220 high -- 240 80k++ profit running on just 1000 quantity can see investment almost double in single trade,Positive,sensex,Telegram,10,Friday,1
2024-11-29 10:06:19+00:00,hero zero index option lovers ❤️❤️ buy sensex 79600 ce above 160 trg 250-350-500 sl 70 update 1 -- 190 update 2 -- 220 safe traders can book rest trailing sl ✅,Positive,sensex,Telegram,10,Friday,1
2024-11-29 10:06:19+00:00,hero zero index option lovers ❤️❤️ buy sensex 79600 ce above 160 trg 250-350-500 sl 70 update 1 -- 190 safe traders can book rest trailing sl ✅,Positive,sensex,Telegram,10,Friday,1
2024-11-29 10:06:19+00:00,hero zero index option lovers ❤️❤️ buy sensex 79600 ce above 160 trg 250-350-500 sl 70,Neutral,sensex,Telegram,10,Friday,1
2024-11-29 08:27:10+00:00,future lovers ❤️❤️ buy dlf future above 814 trg 830-845 sl paid update 1 -- 822 trg 1 -- 830 high -- 833 safe traders can book rest trailing sl ✅,Positive,None,Telegram,8,Friday,0
2024-11-29 08:27:10+00:00,chala dekho market bss yhi power hai hamare cals ki,Neutral,None,Telegram,8,Friday,0
2024-11-29 08:27:10+00:00,ready ho jao ek aur bumper trade ke liye aur paisa banane ke liye pay now & join now,Positive,None,Telegram,8,Friday,0
2024-11-29 05:29:56+00:00,dekhne bala dekhta reh gya trade krne bale ne trade krke bada paisa ban liya,Neutral,None,Telegram,5,Friday,0
2024-11-29 05:29:56+00:00,hero zero index option lovers ❤️❤️ buy sensex 79200 ce above 290 trg 500-700 sl paid trg 1 -- 500 trg 2 -- 700 high -- 791 all trg hit can book full 4.1l++ profit on just 1000 quantity can see investment more then double in single trade,Positive,sensex,Telegram,5,Friday,0
2024-11-29 05:29:56+00:00,index option lovers ❤️❤️ buy banknifty 52300 ce above 807 trg 890-990-1090 sl 703 update 1 -- 850 trg 1 -- 890 high -- 900 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Friday,0
2024-11-29 05:29:56+00:00,stock option lovers ❤️❤️ buy bajfinance 6700 ce above 120 trg 170-230 sl paid update 1 -- 135 update 2 -- 150 safe traders can book rest trailing sl ✅,Positive,None,Telegram,5,Friday,0
2024-11-29 05:29:56+00:00,hero zero index option lovers ❤️❤️ buy nifty 23900 ce above 250 trg 350-450-550 sl paid update 1 -- 300 trg 1 -- 350 update 3 -- 373 1.2l++ profit running on just 1000 quantity can see investment growing faster,Neutral,nifty,Telegram,5,Friday,0
2024-11-29 05:29:56+00:00,index option lovers ❤️❤️ buy banknifty 52300 ce above 807 trg 890-990-1090 sl 703,Neutral,nifty,Telegram,5,Friday,0
2024-11-29 05:29:56+00:00,hero zero index option lovers ❤️❤️ buy sensex 79200 ce above 290 trg 500-700 sl paid update 1 -- 400 trg 1 -- 500 high -- 600 3.1l++ profit running on just 1000 quantity can see investment double in single trade,Positive,sensex,Telegram,5,Friday,0
2024-11-29 05:29:56+00:00,future lovers ❤️❤️ buy dlf future above 814 trg 830-845 sl paid update 1 -- 820 update 2 -- 824 high -- 828.40 safe traders can book rest trailing sl ✅,Positive,None,Telegram,5,Friday,0
2024-11-29 05:29:56+00:00,hero zero index option lovers ❤️❤️ buy nifty 23900 ce above 250 trg 350-450-550 sl paid update 1 -- 270 update 2 -- 230 update 3 -- 335 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Friday,0
2024-11-29 05:29:55+00:00,new hero zero trade giving in paid channel risk 4k & profit 40k ready pay now get entry levels,Positive,None,Telegram,5,Friday,0
2024-11-29 04:05:23+00:00,hero zero index option lovers ❤️❤️ buy sensex 79200 ce above 290 trg 500-700 sl paid update 1 -- 400 trg 1 -- 500 high -- 570 2.8l++ profit running on just 1000 quantity can see investment double in single trade,Positive,sensex,Telegram,4,Friday,0
2024-11-29 04:05:23+00:00,hero zero index option lovers ❤️❤️ buy nifty 23900 ce above 250 trg 350-450-550 sl paid update 1 -- 270 update 2 -- 290 update 3 -- 317 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,4,Friday,0
2024-11-29 04:05:23+00:00,stock option lovers ❤️❤️ buy bajfinance 6700 ce above 120 trg 170-230 sl paid update 1 -- 135 safe traders can book rest trailing sl ✅,Positive,None,Telegram,4,Friday,0
2024-11-29 04:05:23+00:00,hero zero index option lovers ❤️❤️ buy sensex 79200 ce above 290 trg 500-700 sl paid update 1 -- 400 trg 1 -- 500 high -- 500 2.1l++ profit running on just 1000 quantity can see investment almost double in single trade,Positive,sensex,Telegram,4,Friday,0
2024-11-29 04:05:23+00:00,hero zero index option lovers ❤️❤️ buy nifty 23900 ce above 250 trg 350-450-550 sl paid update 1 -- 270 update 2 -- 290 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,4,Friday,0
2024-11-29 04:05:23+00:00,hero zero index option lovers ❤️❤️ buy sensex 79200 ce above 290 trg 500-700 sl paid update 1 -- 360 update 2 -- 430 safe traders can book rest trailing sl ✅,Positive,sensex,Telegram,4,Friday,0
2024-11-29 04:05:23+00:00,hero zero index option lovers ❤️❤️ buy nifty 23900 ce above 250 trg 350-450-550 sl paid update 1 -- 270 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,4,Friday,0
2024-11-29 04:05:23+00:00,hero zero index option lovers ❤️❤️ buy sensex 79200 ce above 290 trg 500-700 sl paid update 1 -- 360 safe traders can book rest trailing sl ✅,Positive,sensex,Telegram,4,Friday,0
2024-11-29 04:05:23+00:00,future lovers ❤️❤️ buy dlf future above 814 trg 830-845 sl paid update 1 -- 820 safe traders can book rest trailing sl ✅,Positive,None,Telegram,4,Friday,0
2024-11-29 04:05:23+00:00,index option lovers ❤️❤️ buy banknifty 52700 ce above 670 trg 850-990 sl paid update 1 -- 720 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,4,Friday,0
2024-11-29 04:05:23+00:00,hero zero index option lovers ❤️❤️ buy nifty 23900 ce above 250 trg 350-450-550 sl paid,Neutral,nifty,Telegram,4,Friday,0
2024-11-29 04:05:23+00:00,hero zero index option lovers ❤️❤️ buy sensex 79200 ce above 290 trg 500-700 sl paid,Neutral,sensex,Telegram,4,Friday,0
2024-11-29 04:05:23+00:00,stock option lovers ❤️❤️ buy bajfinance 6700 ce above 120 trg 170-230 sl paid,Neutral,None,Telegram,4,Friday,0
2024-11-29 04:05:23+00:00,future lovers ❤️❤️ buy dlf future above 814 trg 830-845 sl paid,Neutral,None,Telegram,4,Friday,0
2024-11-29 04:05:22+00:00,index option lovers ❤️❤️ buy banknifty 52700 ce above 670 trg 850-990 sl paid,Neutral,nifty,Telegram,4,Friday,0
2024-11-29 03:06:15+00:00,good morning,Positive,None,Telegram,3,Friday,0
2024-11-28 07:07:04+00:00,new hero zero trade with 4k risk & 40k profit ready pay now get entry levels,Positive,None,Telegram,7,Thursday,0
2024-11-28 05:37:02+00:00,index option lovers ❤️❤️ buy banknifty 52700 ce above 740 trg 900-1100-1300 sl paid update 1 -- 790 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Thursday,0
2024-11-28 05:37:02+00:00,index option lovers ❤️❤️ buy nifty 24000 ce above 130 trg 260-400-550 sl paid update 1 -- 160 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Thursday,0
2024-11-28 05:15:45+00:00,index option lovers ❤️❤️ buy banknifty 52700 ce above 740 trg 900-1100-1300 sl paid,Neutral,nifty,Telegram,5,Thursday,0
2024-11-28 05:15:08+00:00,index option lovers ❤️❤️ buy nifty 24000 ce above 130 trg 260-400-550 sl paid,Neutral,nifty,Telegram,5,Thursday,0
2024-11-28 05:07:42+00:00,new hero zero trade with 4k risk & 40k profit ready pay now get entry levels,Positive,None,Telegram,5,Thursday,0
2024-11-28 05:07:42+00:00,hero zero index option lovers ❤️❤️ buy nifty 24300 ce above 65 trg 130-200-300 sl paid update 1 -- 80 update 2 -- 100 35k++ profit running on just 1000 quantity can see investment almost double in single trade,Negative,nifty,Telegram,5,Thursday,0
2024-11-28 05:07:42+00:00,index option lovers ❤️❤️ buy nifty 24100 ce above 220 trg 350-500-600 sl paid update 1 -- 260 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Thursday,0
2024-11-28 05:07:42+00:00,future lovers ❤️❤️ buy dlf future above 820 trg 835-850 sl paid update 1 -- 825 update 2 -- 827 safe traders can book rest trailing sl ✅,Positive,None,Telegram,5,Thursday,0
2024-11-28 05:07:42+00:00,hero zero index option lovers ❤️❤️ buy nifty 24300 ce above 65 trg 130-200-300 sl paid update 1 -- 80 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Thursday,0
2024-11-28 05:07:42+00:00,stock option lovers ❤️❤️ buy bajfinance 6700 ce above 190 trg 270-340-450 sl paid update 1 -- 208 safe traders can book rest trailing sl ✅,Positive,None,Telegram,5,Thursday,0
2024-11-28 05:07:42+00:00,future lovers ❤️❤️ buy dlf future above 820 trg 835-850 sl paid update 1 -- 825 safe traders can book rest trailing sl ✅,Positive,None,Telegram,5,Thursday,0
2024-11-28 03:53:30+00:00,hero zero index option lovers ❤️❤️ buy nifty 24300 ce above 65 trg 130-200-300 sl paid,Neutral,nifty,Telegram,3,Thursday,0
2024-11-28 03:53:30+00:00,stock option lovers ❤️❤️ buy bajfinance 6700 ce above 190 trg 270-340-450 sl paid,Neutral,None,Telegram,3,Thursday,0
2024-11-28 03:53:30+00:00,future lovers ❤️❤️ buy dlf future above 820 trg 835-850 sl paid,Neutral,None,Telegram,3,Thursday,0
2024-11-28 03:53:30+00:00,index option lovers ❤️❤️ buy nifty 24100 ce above 220 trg 350-500-600 sl paid,Neutral,nifty,Telegram,3,Thursday,0
2024-11-28 03:53:30+00:00,jackpot trade will be shared in paid channel only today,Neutral,None,Telegram,3,Thursday,0
2024-11-28 03:14:50+00:00,good morning,Positive,None,Telegram,3,Thursday,0
2024-11-27 16:35:36+00:00,& : //+ %-% : /- ( ),Negative,None,Telegram,16,Wednesday,0
2024-11-27 07:48:15+00:00,"today's best offer bitcoins double money paytm//google pay/phonepe doubling ₹3000/- and get ₹ 10,000/- ₹5000/- and get ₹ 20,000/- ₹10000/- and get ₹30,000/- ₹15000/- and get ₹45,000/- ₹20000/- and get ₹60,000/- ₹30000/- and get ₹90,000/- ₹50000/- and get ₹1.5 lac... money will be credited in your account under 30-45 minutes.",Positive,None,Telegram,7,Wednesday,0
2024-11-27 07:48:14+00:00,new joining start,Positive,None,Telegram,7,Wednesday,0
2024-11-27 06:34:53+00:00,index option lovers ❤️❤️ buy banknifty 51800 ce above 420 trg 620-860-950 sl paid update 1 -- 510 trg 1-- 620 high -- 650 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,6,Wednesday,0
2024-11-27 06:34:13+00:00,index option lovers ❤️❤️ buy banknifty 51800 ce above 400 trg 650-850 sl paid update 1 -- 480 trg 1 -- 650 high -- 743 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,6,Wednesday,0
2024-11-27 06:31:17+00:00,index option lovers ❤️❤️ buy banknifty 51800 ce above 420 trg 620-860-950 sl paid update 1 -- 480 update 2 -- 520 high -- 600 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,6,Wednesday,0
2024-11-27 06:31:17+00:00,new hero zero banknifty expiry trade giving to paid channel pay now get entry levels risk 4k profit 40k ready,Positive,nifty,Telegram,6,Wednesday,0
2024-11-27 05:59:12+00:00,index option lovers ❤️❤️ buy banknifty 51800 ce above 420 trg 620-860-950 sl paid update 1 -- 480 update 2 -- 520 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Wednesday,0
2024-11-27 05:31:52+00:00,index option lovers ❤️❤️ buy banknifty 51800 ce above 420 trg 620-860-950 sl paid update 1 -- 480 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Wednesday,0
2024-11-27 05:31:52+00:00,new hero zero banknifty expiry trade giving to paid channel pay now get entry levels risk 4k profit 40k ready,Positive,nifty,Telegram,5,Wednesday,0
2024-11-27 05:31:52+00:00,index option lovers ❤️❤️ buy banknifty 51800 ce above 420 trg 620-860-950 sl paid,Neutral,nifty,Telegram,5,Wednesday,0
2024-11-27 05:31:52+00:00,bss yhi conviction & power hota hai hamare trades me,Neutral,None,Telegram,5,Wednesday,0
2024-11-27 05:31:52+00:00,expiry special hero zero index option lovers ❤️❤️ buy banknifty 52300 ce above 100 trg 180-260-360 sl paid update 1 -- 140 trg 1 -- 180 high -- 184 80k++ profit running on just 1000 quantities can see investment almost double in single trade,Positive,nifty,Telegram,5,Wednesday,0
2024-11-27 05:31:52+00:00,index option lovers ❤️❤️ buy banknifty 51800 ce above 400 trg 650-850 sl paid update 1 -- 480 update 2 -- 550 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Wednesday,0
2024-11-27 05:31:52+00:00,expiry special hero zero index option lovers ❤️❤️ buy banknifty 52300 ce above 100 trg 180-260-360 sl paid update 1 -- 140 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Wednesday,0
2024-11-27 05:31:52+00:00,hero zero index option lovers ❤️❤️ buy nifty 24150 ce above 130 trg 220-300-400 sl paid update 1 -- 150 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Wednesday,0
2024-11-27 05:31:52+00:00,future lovers ❤️❤️ buy dlf future above 824 trg 840-860 sl paid update 1 -- 826 safe traders can book rest trailing sl ✅,Positive,None,Telegram,5,Wednesday,0
2024-11-27 05:31:51+00:00,index option lovers ❤️❤️ buy banknifty 51800 ce above 400 trg 650-850 sl paid update 1 -- 480 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Wednesday,0
2024-11-27 05:31:51+00:00,expiry special hero zero index option lovers ❤️❤️ buy banknifty 52300 ce above 100 trg 180-260-360 sl paid,Positive,nifty,Telegram,5,Wednesday,0
2024-11-27 05:31:51+00:00,hero zero index option lovers ❤️❤️ buy nifty 24150 ce above 130 trg 220-300-400 sl paid,Neutral,nifty,Telegram,5,Wednesday,0
2024-11-27 05:31:51+00:00,future lovers ❤️❤️ buy dlf future above 824 trg 840-860 sl paid,Neutral,None,Telegram,5,Wednesday,0
2024-11-27 05:31:51+00:00,index option lovers ❤️❤️ buy banknifty 51800 ce above 400 trg 650-850 sl paid,Neutral,nifty,Telegram,5,Wednesday,0
2024-11-27 05:31:22+00:00,good morning,Positive,None,Telegram,5,Wednesday,0
2024-11-26 17:09:58+00:00,71 lacs+++ profit booked,Neutral,None,Telegram,17,Tuesday,0
2024-11-26 08:02:08+00:00,with fees refund challenge new hero zero trade giving risk 4k & profit 40k ready pay now get entry levels,Positive,None,Telegram,8,Tuesday,0
2024-11-26 06:13:48+00:00,hero zero index lovers ❤️❤️ buy finnifty 23950 ce above 75 trg 160-230-300 sl paid update 1 -- 100 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,6,Tuesday,0
2024-11-26 06:13:48+00:00,keek buying on dips we may get big rewards today,Neutral,None,Telegram,6,Tuesday,0
2024-11-26 06:13:48+00:00,hero zero index lovers ❤️❤️ buy finnifty 23950 ce above 75 trg 160-230-300 sl paid,Neutral,nifty,Telegram,6,Tuesday,0
2024-11-26 06:13:48+00:00,index option lovers ❤️❤️ buy banknifty 52400 pe above 370 trg 450-600-700 sl 280 update 1 -- 410 trg 1 -- 450 high -- 511 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,6,Tuesday,0
2024-11-26 06:13:48+00:00,index option lovers ❤️❤️ buy banknifty 52400 pe above 370 trg 450-600-700 sl 280,Neutral,nifty,Telegram,6,Tuesday,0
2024-11-26 06:13:48+00:00,hero zero index lovers ❤️❤️ buy finnifty 24050 ce above 72 trg 160-230-300 sl paid update 1 -- 85 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,6,Tuesday,0
2024-11-26 06:13:48+00:00,hero zero index lovers ❤️❤️ buy finnifty 24050 ce above 72 trg 160-230-300 sl paid,Neutral,nifty,Telegram,6,Tuesday,0
2024-11-26 06:13:48+00:00,hero zero index lovers ❤️❤️ buy finnifty 24100 ce above 90 trg 160-230-300 sl paid update 1 -- 110 update 2 -- 130 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,6,Tuesday,0
2024-11-26 06:13:48+00:00,index option lovers ❤️❤️ buy banknifty 51900 ce above 500 trg 700-900 sl paid update 1 -- 540 update 2 -- 580 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,6,Tuesday,0
2024-11-26 06:13:48+00:00,hero zero index lovers ❤️❤️ buy finnifty 24100 ce above 90 trg 160-230-300 sl paid update 1 -- 110 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,6,Tuesday,0
2024-11-26 06:13:48+00:00,future lovers ❤️❤️ buy dlf future above 822 trg 835-850 sl paid update 1 -- 826 update 2 -- 829.75 high -- 832 safe traders can book rest trailing sl ✅,Positive,None,Telegram,6,Tuesday,0
2024-11-26 06:13:48+00:00,stock option lovers ❤️❤️ buy maruti 10900 ce above 150 trg 230-300 sl paid update 1 -- 180 update 2 -- 210 safe traders can book rest trailing sl ✅,Positive,None,Telegram,6,Tuesday,0
2024-11-26 06:13:48+00:00,future lovers ❤️❤️ buy dlf future above 822 trg 835-850 sl paid update 1 -- 826 update 2 -- 829.75 safe traders can book rest trailing sl ✅,Positive,None,Telegram,6,Tuesday,0
2024-11-26 06:13:48+00:00,stock option lovers ❤️❤️ buy maruti 10900 ce above 150 trg 230-300 sl paid update 1 -- 180 safe traders can book rest trailing sl ✅,Positive,None,Telegram,6,Tuesday,0
2024-11-26 06:13:47+00:00,future lovers ❤️❤️ buy dlf future above 822 trg 835-850 sl paid update 1 -- 826 safe traders can book rest trailing sl ✅,Positive,None,Telegram,6,Tuesday,0
2024-11-26 06:13:47+00:00,index option lovers ❤️❤️ buy banknifty 51900 ce above 500 trg 700-900 sl paid update 1 -- 540 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,6,Tuesday,0
2024-11-26 06:13:47+00:00,upper bale trade lelo abhi bhi muka hai bada paisa ban jaygab,Neutral,None,Telegram,6,Tuesday,0
2024-11-26 06:13:47+00:00,hero zero index lovers ❤️❤️ buy finnifty 24100 ce above 90 trg 160-230-300 sl paid,Neutral,nifty,Telegram,6,Tuesday,0
2024-11-26 06:13:47+00:00,stock option lovers ❤️❤️ buy maruti 10900 ce above 150 trg 230-300 sl paid,Neutral,None,Telegram,6,Tuesday,0
2024-11-26 06:13:47+00:00,future lovers ❤️❤️ buy dlf future above 822 trg 835-850 sl paid,Neutral,None,Telegram,6,Tuesday,0
2024-11-26 06:13:47+00:00,index option lovers ❤️❤️ buy banknifty 51900 ce above 500 trg 700-900 sl paid,Neutral,nifty,Telegram,6,Tuesday,0
2024-11-26 06:13:08+00:00,good morning,Positive,None,Telegram,6,Tuesday,0
2024-11-25 09:26:14+00:00,index option lovers ❤️❤️ buy midcap 12450 ce above 80 trg 150-220-350 sl 30 update 1 -- 100 update 2 -- 120 high -- 135 55k++ profit running on just 1000 quantity can see investment growing faster,Positive,midcap,Telegram,9,Monday,1
2024-11-25 09:26:14+00:00,index option lovers ❤️❤️ buy midcap 12450 ce above 80 trg 150-220-350 sl 30,Neutral,midcap,Telegram,9,Monday,1
2024-11-25 09:26:14+00:00,index option lovers ❤️❤️ buy banknifty 51900 ce above 400 trg 500-600-800 sl 300 update 1 -- 450 trg 1 -- 500 high -- 572 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,9,Monday,1
2024-11-25 09:26:13+00:00,index option lovers ❤️❤️ buy banknifty 52000 ce above 400 trg 480-580-700 sl 300 update 1 -- 440 trg 1 -- 480 high -- 510 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,9,Monday,1
2024-11-25 09:26:13+00:00,index option lovers ❤️❤️ buy banknifty 51900 ce above 400 trg 500-600-800 sl 300,Neutral,nifty,Telegram,9,Monday,1
2024-11-25 09:26:13+00:00,index option lovers ❤️❤️ buy banknifty 52000 ce above 400 trg 480-580-700 sl 300,Neutral,nifty,Telegram,9,Monday,1
2024-11-25 03:45:09+00:00,good morning,Positive,None,Telegram,3,Monday,0
2024-11-22 07:31:18+00:00,"today's best offer bitcoins double money paytm//google pay/phonepe doubling ₹3000/- and get ₹ 10,000/- ₹5000/- and get ₹ 20,000/- ₹10000/- and get ₹30,000/- ₹15000/- and get ₹45,000/- ₹20000/- and get ₹60,000/- ₹30000/- and get ₹90,000/- ₹50000/- and get ₹1.5 lac... money will be credited in your account under 30-45 minutes.",Positive,None,Telegram,7,Friday,0
2024-11-22 07:31:17+00:00,new joining start,Positive,None,Telegram,7,Friday,0
2024-11-22 07:29:59+00:00,sensex expiry special pure hero zero calls posting in paid channel pay now get entry levels risk 4k & profit 40k ready,Positive,sensex,Telegram,7,Friday,0
2024-11-22 07:29:59+00:00,hero zero index option lovers ❤️❤️ buy sensex 77700 ce above 230 trg 300-400-500 sl 130 trg-1-300 trg-2-400 trg-3-500 high-694 safe traders can book rest trailing sl,Positive,sensex,Telegram,7,Friday,0
2024-11-22 07:29:59+00:00,index option lovers ❤️❤️ buy banknifty 50500 ce above 500 trg 600-700-800 sl 400 trg 1 -- 600 trg 2 -- 700 trg 3-- 800 high -- 800 safe traders can book rest trailing sl ✅️,Positive,nifty,Telegram,7,Friday,0
2024-11-22 07:29:59+00:00,index option lovers ❤️❤️ buy banknifty 50600 ce above 460 trg 600-700-800 sl 350 update-1-550 trg -1-600 trg-2-700 hig-- 728 safe traders can book rest trailing sl,Positive,nifty,Telegram,7,Friday,0
2024-11-22 07:29:59+00:00,index option lovers ❤️❤️ buy banknifty 50600 ce above 460 trg 600-700-800 sl 350 update -1-550 high-586 safe traders can book rest trailing sl,Positive,nifty,Telegram,7,Friday,0
2024-11-22 07:29:59+00:00,index option lovers ❤️❤️ buy banknifty 50600 ce above 460 trg 600-700-800 sl 350,Neutral,nifty,Telegram,7,Friday,0
2024-11-22 05:42:22+00:00,index option lovers ❤️❤️ buy banknifty 50500 ce above 500 trg 600-700-800 sl 400 trg 1 -- 600 trg 2 -- 700 high -- 740 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Friday,0
2024-11-22 05:42:22+00:00,hero zero index option lovers ❤️❤️ buy sensex 77700 ce above 230 trg 300-400-500 sl 130 trg-1-300 trg-2-400 trg-3-500 high-551 safe traders can book rest trailing sl,Positive,sensex,Telegram,5,Friday,0
2024-11-22 05:42:22+00:00,hero zero index option lovers ❤️❤️ buy sensex 77700 ce above 230 trg 300-400-500 sl 130,Neutral,sensex,Telegram,5,Friday,0
2024-11-22 05:42:22+00:00,index option lovers ❤️❤️ buy banknifty 50500 ce above 500 trg 600-700-800 sl 400 trg 1 -- 600 trg 2 -- 700 high -- 722 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Friday,0
2024-11-22 05:42:22+00:00,index option lovers ❤️❤️ buy banknifty 50500 ce above 500 trg 600-700-800 sl 400 update 1 -- 550 trg 1 -- 600 high -- 619 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Friday,0
2024-11-22 05:42:21+00:00,index option lovers ❤️❤️ buy banknifty 50500 ce above 500 trg 600-700-800 sl 400,Neutral,nifty,Telegram,5,Friday,0
2024-11-22 05:42:21+00:00,good morning,Positive,None,Telegram,5,Friday,0
2024-11-21 08:57:51+00:00,future lovers ❤️❤️ buy dlf future above 754 trg 770-788 sl paid update 1 -- 762 trg 1 -- 770 high -- 781 safe traders can book rest trailing sl ✅,Positive,None,Telegram,8,Thursday,0
2024-11-21 08:57:51+00:00,index option lovers ❤️❤️ buy banknifty 50100 ce above 450 trg 700-900 sl paid update 1 -- 550 trg 1 -- 700 high -- 766 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,8,Thursday,0
2024-11-21 08:57:50+00:00,index option lovers ❤️❤️ buy banknifty 50300 ce above 430 trg 700-900 sl paid update 1 -- 500 update 2 -- 560 high -- 637 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,8,Thursday,0
2024-11-21 08:57:50+00:00,index option lovers ❤️❤️ buy banknifty 50300 ce above 430 trg 700-900 sl paid update 1 -- 500 update 2 -- 560 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,8,Thursday,0
2024-11-21 08:57:50+00:00,index option lovers ❤️❤️ buy banknifty 50100 ce above 450 trg 700-900 sl paid update 1 -- 500 update 2 -- 560 high -- 678 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,8,Thursday,0
2024-11-21 08:57:50+00:00,future lovers ❤️❤️ buy dlf future above 754 trg 770-788 sl paid update 1 -- 762 trg 1 -- 770 high -- 776.60 safe traders can book rest trailing sl ✅,Positive,None,Telegram,8,Thursday,0
2024-11-21 08:57:50+00:00,index option lovers ❤️❤️ buy banknifty 50100 ce above 450 trg 700-900 sl paid update 1 -- 500 update 2 -- 560 high -- 620 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,8,Thursday,0
2024-11-21 08:57:50+00:00,index option lovers ❤️❤️ buy banknifty 50100 ce above 450 trg 700-900 sl paid update 1 -- 500 update 2 -- 560 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,8,Thursday,0
2024-11-21 08:57:50+00:00,future lovers ❤️❤️ buy dlf future above 754 trg 770-788 sl paid update 1 -- 762 trg 1 -- 770 high -- 773 safe traders can book rest trailing sl ✅,Positive,None,Telegram,8,Thursday,0
2024-11-21 05:40:31+00:00,index option lovers ❤️❤️ buy banknifty 50100 ce above 450 trg 700-900 sl paid update 1 -- 500 update 2 -- 530 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Thursday,0
2024-11-21 05:12:24+00:00,hero zero index option lovers ❤️❤️ buy nifty 23250 ce above 78 trg 160-240-320 sl paid update 1 -- 98 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Thursday,0
2024-11-21 05:12:24+00:00,index option lovers ❤️❤️ buy banknifty 50100 ce above 450 trg 700-900 sl paid update 1 -- 500 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Thursday,0
2024-11-21 05:12:24+00:00,hero zero index option lovers ❤️❤️ buy nifty 23250 ce above 78 trg 160-240-320 sl paid,Neutral,nifty,Telegram,5,Thursday,0
2024-11-21 05:12:24+00:00,index option lovers ❤️❤️ buy banknifty 50100 ce above 450 trg 700-900 sl paid,Neutral,nifty,Telegram,5,Thursday,0
2024-11-21 05:12:24+00:00,hero zero index option lovers ❤️❤️ buy nifty 23350 ce above 80 trg 160-240-320 sl paid update 1 -- 100 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Thursday,0
